user_id,activity_date,match_type,finish_position,bots,n_matches
14340,2024-01-03,C,4,0,1
2204,2024-02-24,A,1,1,1
5176,2024-02-11,A,4,4,1
4772,2024-01-12,A,2,2,1
5895,2023-12-22,C,,4,1
3770,2023-12-17,B,1,1,1
6417,2024-01-20,A,2,2,1
1864,2024-01-08,C,1,1,1
15560,2024-01-24,A,2,0,1
2559,2024-02-13,A,1,0,1
8667,2023-12-20,B,2,2,1
1787,2023-12-05,C,3,3,1
5110,2023-12-02,C,4,4,1
14121,2023-12-30,C,2,2,1
4083,2024-02-09,C,4,4,1
3972,2024-02-25,C,4,4,1
12452,2024-01-26,C,1,1,1
2291,2024-01-16,C,4,4,1
4302,2024-01-18,A,2,2,1
3801,2024-02-27,C,3,0,1
9012,2024-02-14,C,1,1,1
7750,2023-12-22,C,1,1,1
6432,2023-12-13,C,1,1,1
14837,2024-02-20,C,1,0,1
4860,2024-02-01,A,2,2,1
7571,2024-01-19,C,3,0,1
6822,2024-01-05,C,2,2,1
10897,2024-01-09,B,3,3,1
794,2023-12-25,C,4,4,1
12279,2024-02-11,C,1,1,2
6435,2024-01-05,C,1,1,1
1388,2024-01-02,A,1,1,2
2697,2023-12-10,C,2,2,1
8049,2024-02-17,C,3,0,1
2508,2024-01-22,A,2,2,1
10086,2023-12-10,C,2,0,1
4860,2024-02-11,C,2,0,1
653,2024-01-01,A,2,2,1
12944,2024-01-07,A,4,4,1
268,2024-01-29,C,1,1,2
8305,2024-02-06,C,1,0,1
6351,2024-02-11,C,2,2,1
1964,2024-01-15,C,2,2,2
7632,2024-02-18,A,1,1,1
12211,2023-12-18,C,1,1,1
1026,2023-12-28,A,,4,1
4192,2024-01-11,C,3,3,1
1391,2024-02-18,A,1,1,1
6822,2024-02-08,C,1,1,3
4192,2023-12-11,C,2,2,1
8482,2023-12-20,C,2,2,1
9230,2023-12-13,C,4,4,1
268,2023-12-22,C,4,0,1
6822,2024-03-01,C,3,3,1
12614,2024-02-23,C,2,2,2
6068,2024-02-17,C,3,3,1
5108,2024-01-26,A,4,4,1
7817,2023-12-14,A,4,4,1
392,2024-02-10,C,3,3,1
12101,2024-01-07,C,2,2,1
3166,2024-01-15,C,1,1,1
15525,2024-02-18,B,2,0,1
2653,2023-12-29,C,4,4,1
3875,2024-01-28,C,1,1,1
4083,2024-02-20,A,3,0,1
6410,2024-02-09,A,4,4,2
281,2023-12-15,A,2,2,1
946,2023-12-05,A,2,2,2
5454,2024-01-02,C,3,0,1
8795,2023-12-10,C,1,0,1
342,2024-01-21,C,3,3,1
9050,2024-01-11,C,2,2,1
3354,2024-01-03,A,2,0,1
4192,2024-01-06,C,4,4,1
864,2023-12-16,C,4,4,1
4850,2024-01-20,C,4,0,1
8395,2023-12-26,A,4,4,1
613,2024-01-20,B,2,2,1
6822,2024-02-06,C,1,0,1
823,2023-12-22,A,2,2,1
8454,2023-12-24,B,1,1,1
4865,2024-01-07,C,4,0,1
10669,2023-12-04,A,1,1,1
5759,2024-01-21,A,4,4,1
9230,2023-12-13,C,3,3,1
4525,2024-01-19,C,2,0,1
2972,2024-01-31,A,3,3,1
2036,2023-12-16,C,1,1,2
2393,2024-01-04,A,4,4,1
1829,2024-02-21,A,4,4,1
4691,2023-12-20,C,4,4,1
10990,2023-12-03,C,4,4,1
4494,2024-02-10,C,2,2,1
8319,2024-01-30,A,1,1,1
3014,2023-12-05,C,1,1,3
12472,2024-02-10,C,2,2,1
5110,2023-12-09,C,4,4,1
5441,2024-02-25,C,4,4,1
2909,2024-02-07,C,4,4,1
3770,2023-12-27,C,4,4,1
10434,2023-12-06,C,1,1,3
6417,2024-02-09,A,3,3,1
15206,2024-01-03,C,4,4,1
915,2024-02-24,C,3,3,1
2177,2023-12-21,C,1,0,1
9928,2024-01-31,A,1,1,2
1342,2023-12-02,C,1,1,1
2713,2023-12-06,C,4,0,1
13973,2024-02-23,C,3,0,1
2204,2024-02-01,C,3,3,1
7217,2024-01-25,A,1,1,1
4800,2024-01-11,A,4,4,2
1022,2024-01-02,A,1,1,1
7750,2023-12-23,A,2,2,1
12614,2024-02-05,C,2,2,1
11125,2024-02-11,A,3,3,1
3875,2024-02-10,C,4,4,1
6082,2024-02-27,A,1,1,1
12515,2024-02-02,C,,4,1
2326,2024-02-06,C,2,2,1
8158,2024-01-18,B,2,2,1
7201,2023-12-23,C,2,2,1
6841,2023-12-13,C,3,3,1
268,2024-01-07,C,3,3,1
3839,2023-12-12,B,4,0,1
7750,2024-01-29,C,2,0,1
11706,2024-01-11,C,4,4,1
5440,2024-02-16,A,3,3,1
4529,2023-12-15,C,3,3,1
9229,2024-03-01,C,1,1,1
7205,2023-12-28,C,3,3,1
14418,2023-12-16,A,2,2,1
12572,2023-12-19,A,,4,1
2404,2024-02-05,C,1,1,1
268,2023-12-24,C,3,3,1
10897,2024-01-19,C,2,0,1
11011,2023-12-31,C,2,2,2
14452,2023-12-19,B,2,2,1
998,2024-02-07,C,3,3,1
5869,2024-02-07,C,2,2,1
2204,2024-01-30,C,4,4,1
8818,2024-03-01,C,2,2,1
7306,2024-02-12,A,2,2,1
4529,2024-01-03,C,4,4,1
3782,2024-01-07,C,2,0,1
11150,2024-02-21,A,4,4,1
4507,2024-01-13,A,1,1,1
14294,2024-02-09,A,4,4,1
4761,2024-02-10,C,1,1,1
1026,2023-12-17,C,2,2,1
1388,2024-02-17,A,2,0,1
8433,2024-02-02,C,4,4,1
2041,2024-01-01,C,4,4,1
4325,2024-01-23,C,2,2,1
14306,2023-12-02,C,2,0,1
11567,2024-02-11,C,1,1,1
5110,2023-12-29,A,4,0,1
1030,2023-12-27,C,4,4,1
889,2024-01-06,C,1,0,1
946,2024-01-17,A,3,3,1
10340,2024-01-19,C,4,4,2
6351,2024-01-14,A,2,2,1
1673,2023-12-09,C,2,2,1
14976,2024-01-11,C,2,0,1
9416,2024-02-22,A,4,0,1
842,2024-02-23,C,4,0,1
14418,2023-12-14,C,4,4,1
7030,2024-02-01,C,3,0,1
12796,2023-12-08,A,1,1,3
3166,2024-02-14,A,3,3,1
13285,2023-12-23,A,1,1,1
6417,2024-01-21,C,1,1,1
10897,2024-01-05,C,1,0,1
7524,2024-02-06,A,2,2,2
12056,2024-01-13,C,4,4,1
12173,2024-01-30,A,1,1,1
7750,2023-12-20,C,4,4,1
8818,2023-12-05,C,4,4,1
14121,2023-12-06,A,1,1,1
8795,2023-12-20,C,3,3,1
268,2023-12-28,C,3,3,2
823,2023-12-02,A,2,2,1
10291,2024-01-11,C,2,2,2
10897,2024-01-08,C,1,1,1
3166,2023-12-17,A,4,4,2
5105,2024-01-23,A,3,3,1
3447,2023-12-27,C,4,0,1
1964,2024-01-07,A,4,0,1
2365,2024-01-02,C,1,1,1
7983,2023-12-15,C,4,4,1
2972,2024-01-21,A,2,2,1
12614,2024-01-21,C,1,1,1
14418,2024-02-16,A,1,1,1
12211,2023-12-13,C,1,1,1
12113,2024-01-31,C,4,0,1
237,2023-12-21,C,3,3,1
6822,2024-01-21,A,2,2,1
2559,2024-01-02,C,1,0,1
11797,2024-01-04,A,2,2,1
3166,2024-02-05,B,2,2,1
9809,2024-02-18,A,3,3,1
3807,2023-12-19,C,2,2,1
6822,2023-12-03,A,1,1,3
2041,2023-12-10,A,2,2,1
844,2024-02-23,C,1,1,1
6822,2024-01-06,C,1,1,2
12472,2024-02-16,A,3,3,1
6822,2024-02-21,A,2,2,2
9809,2024-03-01,C,1,0,1
9133,2023-12-28,C,3,3,1
2559,2024-02-14,A,1,1,1
16275,2024-02-15,A,4,4,1
9809,2024-02-26,A,4,0,1
14189,2024-02-13,A,3,3,1
10291,2024-01-08,A,,4,1
864,2023-12-14,A,1,1,1
8395,2024-01-04,A,2,2,1
14418,2023-12-27,C,1,0,1
3052,2023-12-21,C,4,4,1
1288,2024-01-28,A,3,3,1
6351,2024-01-19,C,1,1,1
6410,2024-01-30,B,3,0,1
998,2024-02-27,C,1,1,1
7043,2024-01-06,A,3,3,1
7303,2024-02-08,C,4,4,2
11143,2023-12-14,C,4,4,1
2929,2024-01-24,A,4,4,1
4838,2023-12-22,A,1,0,1
13168,2023-12-07,C,1,0,1
2291,2024-01-30,C,4,0,1
12211,2024-01-10,C,1,1,1
4043,2024-01-26,A,2,2,1
10493,2024-02-11,C,3,3,1
6078,2024-02-17,C,2,2,1
13665,2023-12-19,C,2,0,1
8232,2023-12-20,C,1,1,4
2365,2023-12-13,A,2,2,1
7,2023-12-16,A,2,0,1
9813,2024-02-20,A,2,0,1
59,2024-02-20,C,4,4,1
4439,2024-01-24,C,3,0,1
6410,2024-01-08,C,4,4,1
434,2024-02-25,A,2,2,1
1064,2024-02-21,A,1,1,1
3964,2023-12-22,A,1,1,2
8433,2024-01-26,C,2,2,1
5391,2024-01-19,C,4,4,1
10975,2024-02-02,A,1,0,1
8818,2024-02-27,B,4,4,1
4325,2024-01-06,C,3,0,1
1243,2024-01-30,C,1,1,1
13037,2024-01-12,C,4,0,1
9017,2024-02-09,A,2,2,1
12101,2023-12-05,A,1,1,1
5391,2024-02-12,C,2,2,1
864,2023-12-29,B,2,2,1
7750,2023-12-20,C,3,3,1
8795,2023-12-25,C,1,1,1
4860,2024-01-28,A,2,0,1
15014,2024-02-28,A,4,0,1
7030,2024-02-20,A,2,0,1
3875,2024-02-10,C,3,3,1
6841,2024-01-23,A,1,1,1
12597,2024-01-20,C,1,1,1
11845,2024-02-23,C,1,1,1
3801,2024-01-28,A,2,2,1
1277,2023-12-06,A,2,2,1
7030,2024-02-02,C,2,2,2
842,2023-12-18,C,2,0,1
915,2024-02-22,C,4,0,1
942,2024-02-12,C,4,4,1
12472,2024-01-19,C,2,2,1
4427,2024-01-28,C,4,4,1
16495,2024-01-24,C,2,2,1
2578,2024-02-09,C,2,2,1
2559,2024-01-30,A,2,0,1
12515,2023-12-29,A,1,1,1
1009,2024-02-21,A,1,1,1
16433,2023-12-02,C,1,1,1
4970,2024-01-31,A,4,4,1
10434,2023-12-14,A,2,2,1
1148,2024-02-13,C,3,3,1
10990,2023-12-07,A,4,0,1
4945,2024-02-02,A,1,1,1
6351,2024-01-30,C,1,1,1
3203,2024-01-06,C,1,1,1
7001,2024-01-21,B,2,0,1
4970,2024-01-11,A,4,4,1
268,2023-12-27,C,1,1,2
9671,2023-12-31,A,1,1,1
6351,2024-02-14,C,4,0,1
6065,2024-01-10,A,1,0,1
8489,2024-02-17,A,3,0,1
3568,2024-01-04,C,2,0,1
1026,2023-12-29,C,4,4,1
144,2023-12-24,A,1,1,1
1243,2024-01-05,A,3,3,1
3803,2023-12-20,A,4,4,1
9790,2024-02-12,A,3,3,2
2404,2024-01-17,C,3,3,1
794,2024-02-22,A,2,2,1
4603,2024-02-18,C,2,2,1
8319,2024-02-21,A,3,3,1
11181,2024-01-21,A,4,4,1
613,2024-01-31,A,2,0,1
12113,2024-01-30,C,3,3,1
12472,2024-01-29,A,2,2,2
5666,2023-12-22,C,1,0,1
5652,2024-01-17,C,2,2,1
6841,2024-01-27,C,3,0,1
1554,2024-02-13,B,4,4,1
8827,2024-02-28,C,4,4,2
4631,2023-12-23,C,1,1,1
948,2023-12-19,A,1,1,1
4838,2023-12-12,A,2,0,1
4083,2024-02-20,C,1,1,1
2204,2024-02-24,A,4,4,1
1026,2023-12-20,C,4,4,1
5224,2023-12-01,C,1,1,1
4325,2023-12-30,C,3,3,1
3972,2024-03-01,C,4,4,1
4798,2023-12-02,C,1,1,1
3161,2024-01-15,C,1,1,1
4229,2024-01-20,C,4,4,1
14294,2024-02-14,A,3,3,1
5178,2024-01-10,A,1,1,1
1503,2024-02-20,A,1,1,1
11150,2024-02-10,C,3,3,1
5652,2023-12-28,C,1,1,1
4192,2023-12-11,C,1,1,1
7125,2024-02-11,C,4,0,1
12572,2024-01-07,C,,4,1
2559,2024-01-11,A,2,0,1
3166,2024-01-02,A,4,4,1
12847,2023-12-26,C,1,0,1
2972,2023-12-27,C,4,4,1
6068,2024-02-23,A,1,1,1
2016,2024-02-09,C,2,2,2
13973,2024-02-02,C,3,3,1
4083,2024-01-22,A,4,0,1
127,2024-02-10,C,3,3,1
4860,2023-12-16,C,3,3,1
16495,2024-01-02,A,1,1,1
12547,2024-01-09,A,1,1,1
5105,2024-02-08,A,1,1,1
3801,2023-12-22,A,3,3,1
4818,2023-12-19,A,1,1,1
6116,2023-12-10,C,1,1,1
5967,2024-02-14,C,2,0,1
11668,2023-12-13,A,3,0,1
12472,2024-02-15,C,1,1,1
1288,2024-01-17,C,2,2,1
4015,2024-01-21,A,4,4,1
12082,2023-12-21,A,1,1,1
12581,2024-02-07,A,3,3,1
4325,2023-12-12,B,4,4,1
10997,2024-01-18,B,2,2,1
4091,2024-02-05,C,2,2,1
6822,2024-01-29,A,1,1,1
425,2024-01-21,C,1,0,1
10897,2023-12-16,C,2,0,2
4083,2024-02-08,A,1,1,1
9715,2024-01-27,A,2,0,1
9928,2024-01-26,A,3,3,1
12581,2023-12-05,C,1,0,1
5440,2024-01-26,A,2,0,1
14071,2024-03-01,C,3,0,1
2400,2024-01-03,C,4,4,1
6410,2024-02-21,C,1,1,1
10897,2024-01-27,A,1,1,1
7217,2024-03-01,A,2,2,1
8818,2023-12-10,C,2,2,1
5775,2024-01-21,A,,4,1
5105,2024-02-19,C,3,3,1
1964,2023-12-01,B,4,4,1
4284,2023-12-28,B,2,2,1
1943,2024-02-23,C,1,0,1
416,2023-12-01,C,1,1,1
9012,2024-02-20,A,3,3,1
1513,2024-01-06,C,4,4,2
5967,2024-02-19,C,3,3,1
8795,2024-02-27,C,1,1,2
12472,2024-01-25,C,1,1,1
416,2023-12-05,C,4,4,2
1389,2023-12-14,C,3,0,1
6958,2024-02-14,C,4,4,1
4055,2024-02-15,B,3,3,1
3816,2024-02-26,C,2,2,1
12113,2023-12-29,C,4,0,1
9012,2023-12-08,A,4,4,1
842,2023-12-19,A,3,3,1
16415,2024-01-25,C,3,0,1
8475,2024-01-03,C,2,2,1
4529,2023-12-29,A,2,0,1
11011,2024-01-02,C,4,4,1
15804,2024-02-09,C,1,1,1
5440,2024-01-20,A,3,3,1
9928,2023-12-13,A,2,2,1
8124,2024-03-01,A,4,4,1
3505,2023-12-24,A,1,0,1
9069,2024-01-19,A,3,0,1
3963,2024-01-01,A,4,4,1
3161,2023-12-26,A,4,4,1
6468,2024-01-25,C,3,3,1
15262,2023-12-17,C,3,3,1
6771,2024-01-11,C,2,2,1
3166,2023-12-07,A,2,2,1
12034,2024-02-21,A,4,4,1
2104,2023-12-25,C,1,1,1
1391,2024-01-06,C,2,0,1
3844,2024-02-24,A,4,0,1
6410,2023-12-05,C,2,2,1
12034,2024-02-21,A,3,3,1
14121,2024-01-21,A,1,1,1
6297,2024-02-22,A,1,1,1
15804,2023-12-15,A,1,1,1
12138,2023-12-16,C,1,0,1
6054,2023-12-31,C,4,4,2
2404,2024-01-14,C,4,0,1
4798,2023-12-10,A,3,3,1
1545,2024-02-01,C,4,0,1
2973,2024-01-30,A,3,3,1
206,2024-02-02,C,2,2,1
1864,2024-01-18,C,2,2,1
3558,2024-01-15,B,1,1,1
5105,2024-02-13,A,3,3,1
8395,2023-12-14,C,3,3,2
12424,2024-02-10,A,2,2,1
7348,2024-03-01,C,3,0,1
8232,2023-12-02,C,2,2,1
281,2024-01-31,A,4,4,1
11567,2024-02-23,C,4,4,1
4284,2023-12-29,C,4,4,1
11421,2024-01-30,C,4,4,2
281,2024-01-10,C,1,1,2
5105,2023-12-29,C,1,1,1
7217,2024-02-25,C,2,0,1
1916,2024-02-05,A,1,0,1
8493,2024-01-17,C,1,1,1
8979,2024-02-06,C,2,2,1
281,2023-12-27,C,3,3,1
1829,2024-02-28,C,,4,1
842,2024-02-09,C,3,0,1
3166,2024-01-03,C,1,1,1
14418,2024-01-22,C,1,1,1
2972,2024-01-03,C,4,4,1
8114,2023-12-15,C,3,3,1
6850,2024-02-23,C,3,0,1
11567,2024-01-25,C,1,1,1
6068,2024-02-08,B,3,3,1
4183,2024-01-11,A,4,0,1
398,2023-12-12,A,1,1,2
5105,2024-01-22,C,3,3,1
5017,2024-02-21,C,4,4,1
6612,2024-02-27,C,2,0,1
11047,2024-01-08,A,4,4,1
4836,2024-02-02,A,3,3,1
864,2023-12-19,C,4,4,2
13831,2024-02-24,A,1,1,1
5618,2024-02-13,A,3,3,1
13660,2023-12-17,A,1,1,1
12113,2024-02-01,A,4,0,1
6065,2024-01-04,A,3,0,1
12452,2024-02-21,C,1,1,1
3327,2024-01-26,C,4,4,1
6822,2023-12-29,C,2,2,1
1545,2024-01-01,C,1,1,1
385,2024-02-22,A,2,2,1
9133,2024-02-17,A,3,3,1
889,2024-02-24,C,1,0,1
9050,2024-02-28,A,,4,1
16387,2024-01-02,C,1,0,1
4302,2024-02-11,A,3,3,1
1964,2024-01-08,C,2,0,1
6625,2024-02-02,A,2,2,1
5693,2024-02-29,A,4,4,1
4469,2023-12-28,C,3,3,1
5652,2024-01-18,A,3,3,1
6947,2024-02-17,C,2,0,1
3739,2024-02-04,A,4,4,1
4860,2024-01-26,C,1,0,1
9928,2024-02-07,A,2,2,1
10897,2023-12-30,C,1,0,2
3801,2024-02-06,C,3,0,1
13279,2024-01-22,A,3,0,1
7332,2024-02-22,C,1,1,1
8788,2024-02-19,C,4,4,1
16387,2024-01-05,C,1,1,1
1288,2024-02-10,C,3,3,2
8165,2024-01-13,C,2,2,1
7571,2024-02-27,C,4,0,1
10997,2023-12-23,C,1,1,1
3801,2024-02-02,A,4,0,1
4860,2024-01-03,C,1,0,1
2016,2024-02-04,C,4,4,1
12581,2024-01-30,A,2,0,1
6018,2024-01-30,C,4,4,1
11181,2024-01-30,C,3,3,1
1647,2024-02-15,C,4,4,1
3209,2023-12-25,C,4,0,1
10291,2023-12-31,C,4,4,1
2048,2024-01-15,A,1,1,1
3166,2024-01-01,C,1,1,2
4632,2024-01-22,C,4,4,1
9248,2023-12-24,C,,4,1
6841,2023-12-15,A,2,0,1
4838,2024-01-18,C,1,0,1
5475,2024-01-26,C,3,3,1
13593,2024-02-25,C,,4,1
1125,2024-02-24,A,4,0,1
17414,2023-12-28,A,1,1,1
3801,2023-12-17,C,2,2,1
7593,2024-01-02,C,4,0,1
9963,2024-02-03,A,1,1,1
1545,2024-01-06,B,1,1,1
7030,2024-02-27,A,3,3,1
6417,2024-01-14,A,1,1,1
9050,2024-01-09,A,3,3,1
613,2023-12-27,C,3,3,1
561,2023-12-25,A,3,3,1
1243,2023-12-25,C,4,4,1
387,2024-02-18,A,2,2,1
3166,2024-01-30,A,2,2,1
12034,2024-02-26,C,2,2,1
7939,2023-12-09,C,3,3,2
842,2024-01-01,A,3,3,1
12138,2024-01-10,A,2,2,1
1513,2024-01-03,A,1,1,2
5715,2024-01-30,C,2,0,1
15027,2024-02-24,C,4,4,1
5105,2023-12-28,A,1,1,1
281,2023-12-19,C,3,3,1
948,2023-12-19,A,4,4,1
7001,2024-01-16,A,1,1,1
11181,2024-01-30,C,4,4,1
8651,2024-01-29,A,1,1,1
4761,2024-01-21,C,1,1,1
4815,2024-02-22,A,3,0,1
12597,2024-01-24,C,3,3,1
11150,2023-12-15,C,3,3,2
2104,2023-12-28,C,4,0,1
6470,2024-02-05,C,4,4,1
6015,2024-01-16,A,2,2,1
5388,2024-02-27,A,1,1,1
12269,2024-02-11,C,1,1,2
13177,2023-12-08,C,2,0,1
13279,2024-02-04,C,3,0,1
6410,2024-02-07,C,3,3,1
4083,2024-02-24,A,2,0,1
5454,2023-12-31,C,3,0,1
12138,2024-01-31,C,1,1,1
13168,2023-12-08,C,4,0,1
3166,2024-01-27,A,4,0,1
10897,2024-02-23,A,1,0,1
2713,2024-02-11,B,1,1,1
12581,2024-01-12,C,1,1,1
6351,2024-02-25,C,3,3,1
7983,2024-01-07,A,1,1,1
13973,2024-02-02,A,,4,1
281,2024-01-26,A,3,3,1
6822,2024-02-22,C,1,1,3
268,2023-12-16,A,4,4,1
3477,2024-01-08,C,2,2,1
3972,2024-02-07,A,3,3,1
11883,2024-02-19,C,2,2,1
6065,2023-12-08,C,1,1,1
1328,2023-12-03,A,3,3,1
9050,2024-01-09,B,1,1,1
2508,2024-02-04,B,4,0,1
946,2024-02-04,C,1,1,1
106,2024-02-11,C,2,2,1
2041,2023-12-18,C,3,3,1
7524,2024-02-06,A,,4,1
7750,2024-01-15,C,4,4,1
12609,2024-02-12,C,4,4,1
12581,2023-12-16,C,1,0,1
12944,2024-01-12,C,2,2,1
5110,2023-12-20,C,4,4,1
4192,2023-12-11,C,4,4,2
7750,2023-12-23,A,3,3,2
15560,2023-12-14,C,3,0,1
13037,2024-02-22,A,2,0,1
4286,2024-01-22,A,4,0,1
6105,2024-02-13,A,1,1,1
864,2023-12-16,A,3,3,1
10669,2023-12-05,A,1,0,1
13285,2024-02-12,C,2,2,1
12138,2023-12-05,C,3,3,1
5715,2024-01-04,C,3,0,1
1983,2024-02-21,A,4,4,1
1513,2024-02-01,A,4,4,1
3052,2024-02-28,C,2,0,1
8351,2024-02-11,C,4,4,1
677,2024-01-19,A,1,1,1
6671,2024-02-08,C,4,4,1
4083,2024-01-21,C,4,4,3
8007,2024-02-11,C,1,1,1
33,2023-12-14,A,3,3,1
2914,2023-12-09,C,3,3,1
8818,2023-12-04,C,1,1,1
3447,2024-01-15,A,4,4,1
4282,2024-02-20,B,1,1,1
2293,2023-12-04,C,3,3,1
3568,2024-02-15,C,2,2,1
10340,2024-01-03,A,1,1,2
864,2023-12-20,C,1,1,1
15804,2024-02-09,C,4,4,1
4341,2024-02-28,A,3,3,1
4325,2023-12-23,C,2,2,1
5105,2023-12-11,B,4,4,1
4836,2024-01-15,C,2,0,1
14516,2024-01-14,A,1,1,1
3880,2024-01-17,C,2,0,1
1022,2023-12-13,C,4,4,1
8489,2024-02-26,A,2,0,1
6068,2024-02-15,A,3,3,1
5472,2023-12-26,C,1,1,1
1964,2023-12-26,C,3,0,1
2204,2024-02-24,C,4,4,1
1513,2024-01-13,A,4,4,1
341,2024-01-09,C,3,3,1
9928,2024-02-05,B,3,3,1
4183,2024-01-19,A,4,4,1
11181,2024-02-04,C,3,0,1
7030,2024-02-15,C,3,0,1
3963,2023-12-15,C,4,4,1
10897,2024-01-09,A,1,0,1
2414,2024-02-04,A,1,0,1
2104,2023-12-11,C,1,1,1
7303,2024-02-11,A,1,1,1
5446,2024-01-23,C,1,1,1
8507,2023-12-17,C,3,3,2
4083,2024-01-25,C,2,2,1
864,2023-12-29,A,3,3,1
2041,2023-12-23,A,3,3,1
392,2024-01-19,B,2,0,1
7750,2024-02-09,C,1,1,1
2333,2024-02-07,A,4,0,1
11534,2024-01-25,A,4,4,1
5501,2024-02-16,C,4,4,1
3972,2024-02-07,A,4,4,1
9012,2024-01-25,A,2,2,1
4043,2024-02-22,C,1,1,1
1964,2024-01-07,C,3,3,1
2929,2024-01-31,C,3,0,1
5721,2024-01-03,C,2,2,1
9012,2023-12-06,A,3,0,1
10148,2024-02-20,C,3,3,1
2713,2023-12-06,C,1,1,2
5388,2024-02-28,A,1,1,1
2914,2023-12-29,A,,4,1
8795,2024-02-04,B,1,0,1
4631,2024-03-01,C,1,1,1
3239,2024-01-10,A,3,3,1
5652,2024-02-02,A,1,1,2
9416,2024-02-13,A,2,2,1
4818,2023-12-07,B,2,0,1
3166,2024-01-06,C,3,0,1
1391,2024-01-24,C,1,0,1
7750,2023-12-18,C,3,3,1
5895,2024-01-22,C,1,1,1
7913,2024-01-15,C,2,2,1
4800,2024-01-18,C,2,2,1
8788,2023-12-21,A,4,4,1
5325,2024-02-09,C,2,2,1
6082,2024-02-17,C,4,4,1
842,2024-01-08,C,1,1,2
12472,2024-02-19,C,2,2,1
6841,2023-12-18,A,2,2,2
6841,2024-01-13,A,3,3,1
2730,2023-12-20,C,3,3,1
6351,2024-02-25,C,4,4,1
2267,2023-12-24,C,1,1,1
14097,2024-02-18,C,4,4,1
4676,2023-12-15,A,3,3,1
13831,2024-01-05,A,4,4,1
3801,2024-01-15,A,4,4,1
4286,2024-02-26,C,2,0,1
3166,2024-02-26,A,1,1,3
268,2023-12-29,A,4,4,1
3644,2024-02-10,C,1,1,1
4631,2023-12-07,A,3,3,1
3505,2023-12-27,A,4,4,1
3052,2024-01-13,C,4,4,2
12515,2023-12-12,A,3,3,1
1545,2024-02-20,C,4,4,1
3052,2024-02-14,C,4,4,1
3166,2023-12-25,A,1,1,1
4789,2023-12-09,C,2,2,1
1785,2023-12-21,A,2,0,1
7398,2023-12-12,C,2,0,1
4325,2023-12-30,C,2,2,1
864,2023-12-18,C,1,1,2
3447,2024-01-19,A,2,2,1
6822,2024-02-04,A,1,1,4
8305,2024-01-10,C,4,0,1
8795,2024-01-22,A,4,0,1
3889,2024-02-09,C,1,1,1
16495,2024-01-16,A,,4,1
2543,2024-01-09,C,2,2,1
12472,2024-01-28,A,4,4,1
3166,2024-02-24,C,3,3,1
9928,2024-01-23,C,4,4,1
12472,2024-02-13,C,2,2,1
7750,2024-02-19,C,4,4,1
5879,2024-01-15,A,4,4,1
163,2024-02-28,C,3,0,1
13973,2024-02-03,C,3,0,1
6810,2023-12-19,C,1,1,1
9404,2024-01-25,A,4,4,1
1575,2023-12-11,C,1,1,1
11150,2024-02-07,A,4,4,1
14451,2023-12-06,C,1,1,1
10897,2023-12-13,A,1,0,1
12072,2023-12-22,A,3,3,1
16415,2024-01-05,C,2,2,1
2559,2024-02-24,C,1,1,1
3870,2023-12-16,C,3,3,1
10212,2024-01-01,C,1,0,1
6089,2024-02-13,C,1,0,1
16495,2024-02-05,C,4,0,1
3770,2023-12-03,A,,4,1
7481,2023-12-15,A,4,4,1
10291,2024-01-07,C,3,3,1
864,2023-12-15,A,1,1,1
842,2024-02-11,A,1,1,1
864,2023-12-03,A,2,2,1
4083,2024-02-19,C,4,4,1
341,2024-02-27,A,3,3,1
6526,2024-02-14,A,4,4,1
6417,2024-01-20,A,1,1,1
11327,2024-02-04,A,1,1,1
6810,2024-01-31,A,1,1,1
3801,2024-02-03,C,4,0,1
281,2024-02-01,A,4,4,1
6251,2024-01-05,A,4,4,1
12472,2024-02-22,A,2,2,3
4838,2023-12-12,C,1,0,1
4631,2024-01-04,A,2,0,1
3052,2023-12-20,A,2,2,1
98,2024-02-26,C,2,2,1
6850,2024-02-16,C,2,2,1
12472,2024-01-28,A,3,3,1
341,2023-12-28,A,2,2,1
2543,2023-12-21,A,2,2,1
268,2023-12-08,C,4,4,2
4838,2024-01-10,C,1,0,1
3118,2024-01-15,A,3,3,1
15563,2024-02-12,C,3,3,1
2367,2024-02-13,A,4,4,1
2104,2024-01-07,A,1,0,1
350,2024-01-14,C,3,3,1
14262,2024-02-29,C,1,1,1
2972,2024-02-08,C,4,4,1
864,2023-12-13,A,3,3,1
15804,2024-02-10,C,3,3,2
3727,2024-02-21,A,1,1,1
8305,2024-02-15,A,3,3,1
3327,2024-01-27,A,4,4,1
6435,2024-01-08,C,2,0,1
16495,2023-12-29,C,4,4,1
8673,2024-02-04,A,1,1,1
2972,2023-12-27,A,4,4,3
4676,2023-12-21,C,1,1,1
12472,2024-01-31,A,1,1,1
10997,2024-01-03,A,3,0,1
842,2023-12-15,C,1,0,1
10148,2024-02-07,C,3,3,1
3505,2023-12-22,A,1,1,1
2559,2024-02-13,B,2,2,1
5410,2024-02-03,C,1,1,1
10291,2024-01-09,C,4,4,2
341,2024-02-27,A,4,4,1
10897,2024-02-27,C,1,0,1
3880,2023-12-20,C,1,0,1
2697,2024-01-14,C,2,2,1
6317,2023-12-10,A,4,4,1
7363,2023-12-03,C,3,0,1
5105,2024-01-15,C,4,4,1
4652,2023-12-27,C,1,0,1
781,2024-02-14,C,3,0,1
